batch_id,calibration*mic,config,configVer,data*LAeq,data*co2,data*humidity,data*humidityRH,data*no2,dataNoise0,dataNoise1,dataNoise10,dataNoise11,dataNoise12,dataNoise13,dataNoise14,dataNoise15,dataNoise16,dataNoise17,dataNoise18,dataNoise19,dataNoise2,dataNoise20,dataNoise21,dataNoise22,dataNoise23,dataNoise24,dataNoise25,dataNoise26,dataNoise27,dataNoise28,dataNoise29,dataNoise3,dataNoise30,dataNoise31,dataNoise32,dataNoise33,dataNoise34,dataNoise35,dataNoise36,dataNoise37,dataNoise38,dataNoise39,dataNoise4,dataNoise40,dataNoise41,dataNoise42,dataNoise43,dataNoise44,dataNoise45,dataNoise46,dataNoise47,dataNoise48,dataNoise49,dataNoise5,dataNoise50,dataNoise51,dataNoise52,dataNoise53,dataNoise54,dataNoise55,dataNoise56,dataNoise57,dataNoise58,dataNoise59,dataNoise6,dataNoise60,dataNoise61,dataNoise62,dataNoise63,dataNoise64,dataNoise65,dataNoise66,dataNoise67,dataNoise68,dataNoise69,dataNoise7,dataNoise70,dataNoise71,dataNoise72,dataNoise73,dataNoise74,dataNoise75,dataNoise76,dataNoise8,dataNoise9,data*particles,data*temperature,data*temperatureTC,location,measured_time,meta*no2*gaz,meta*no2*lifetime,meta*no2*serial,meta*noise*gain,meta*noise*offset,meta*noise*sensibility,meter_code,park_code,serial,timestamp,version
181027153032,,SOLIHULL_20181003,181003150447,6940,,46836,83.33258056640601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,4,4,9,20,13,18,24,31,46,0,55,68,74,119,135,114,79,48,14,8,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,19464,5.3383251953125,"52.408861,-1.825003",2018-10-27 15:15:00+00:00,,,,,,,521,220,800044,1989-03-03 15:15:00,1
181027154531,,SOLIHULL_20181003,181003150447,6954,,46028,81.79144287109399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,0,1,3,5,8,5,13,29,32,30,38,0,62,63,82,96,95,117,77,74,32,14,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8091,19484,5.3919506835937,"52.408861,-1.825003",2018-10-27 15:30:00+00:00,,,,,,,521,220,800044,1989-03-03 15:30:00,1
181027160035,,SOLIHULL_20181003,181003150447,6905,,45252,80.31134033203101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,0,10,4,2,4,7,6,18,22,31,57,0,64,81,72,132,117,98,70,53,30,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8970,19508,5.4563012695312,"52.408861,-1.825003",2018-10-27 15:45:00+00:00,,,,,,,521,220,800044,1989-03-03 15:45:00,1
181027163032,,SOLIHULL_20181003,181003150447,6886,,44064,78.04541015625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,8,8,10,11,13,14,12,12,36,51,0,45,77,109,108,121,128,71,37,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6189,19520,5.4884765625,"52.408861,-1.825003",2018-10-27 16:00:00+00:00,,,,,,,521,220,800044,1989-03-03 16:00:00,1
181027163032,,SOLIHULL_20181003,181003150447,6942,,43716,77.38165283203101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,11,26,36,52,0,83,101,84,77,90,118,108,58,16,8,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9426,19528,5.5099267578125,"52.408861,-1.825003",2018-10-27 16:15:00+00:00,,,,,,,521,220,800044,1989-03-03 16:15:00,1
181027164531,,SOLIHULL_20181003,181003150447,6891,,42916,75.85577392578101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,9,6,8,18,27,35,57,0,65,112,115,108,84,91,72,43,23,7,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8817,19528,5.5099267578125,"52.408861,-1.825003",2018-10-27 16:30:00+00:00,,,,,,,521,220,800044,1989-03-03 16:30:00,1
181027171532,,SOLIHULL_20181003,181003150447,6901,,42372,74.81817626953101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,13,9,23,12,24,25,36,27,47,0,44,70,91,103,112,96,77,50,18,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7974,19516,5.4777514648437,"52.408861,-1.825003",2018-10-27 16:45:00+00:00,,,,,,,521,220,800044,1989-03-03 16:45:00,1
181027171532,,SOLIHULL_20181003,181003150447,6924,,42156,74.40618896484399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,2,0,5,4,3,2,6,6,6,25,37,48,0,71,72,95,108,101,95,114,58,13,9,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6132,19504,5.445576171875,"52.408861,-1.825003",2018-10-27 17:00:00+00:00,,,,,,,521,220,800044,1989-03-03 17:00:00,1
181027173030,,SOLIHULL_20181003,181003150447,6913,,41924,73.96368408203101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,9,11,11,24,25,22,35,0,45,79,94,109,152,114,71,44,17,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6024,19492,5.4134008789062005,"52.408861,-1.825003",2018-10-27 17:15:00+00:00,,,,,,,521,220,800044,1989-03-03 17:15:00,1
181027181531,,SOLIHULL_20181003,181003150447,6879,,41784,73.696655273438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,0,7,7,10,7,11,20,18,24,32,44,0,50,80,108,98,130,102,81,38,6,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,19468,5.3490502929687,"52.408861,-1.825003",2018-10-27 17:30:00+00:00,,,,,,,521,220,800044,1989-03-03 17:30:00,1
181027181531,,SOLIHULL_20181003,181003150447,6872,,41604,73.35333251953101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,4,5,3,0,10,9,10,7,14,9,19,25,37,33,0,75,89,97,87,111,112,63,37,13,1,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10329,19420,5.2203491210937,"52.408861,-1.825003",2018-10-27 17:45:00+00:00,,,,,,,521,220,800044,1989-03-03 17:45:00,1
181027181531,,SOLIHULL_20181003,181003150447,6815,,41620,73.38385009765601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,15,16,14,27,25,43,53,71,0,87,83,93,88,99,72,45,29,7,13,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8049,19360,5.05947265625,"52.408861,-1.825003",2018-10-27 18:00:00+00:00,,,,,,,521,220,800044,1989-03-03 18:00:00,1
181027183032,,SOLIHULL_20181003,181003150447,6809,,41616,73.376220703125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,0,2,10,8,16,13,16,31,38,64,61,0,85,114,94,101,66,64,41,28,16,10,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484,19312,4.930771484375,"52.408861,-1.825003",2018-10-27 18:15:00+00:00,,,,,,,521,220,800044,1989-03-03 18:15:00,1
181027184534,,SOLIHULL_20181003,181003150447,6872,,41872,73.864501953125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,7,6,0,8,4,7,16,19,30,25,35,52,68,0,67,73,88,84,78,71,50,45,24,16,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8322,19292,4.8771459960937005,"52.408861,-1.825003",2018-10-27 18:30:00+00:00,,,,,,,521,220,800044,1989-03-03 18:30:00,1
181027190031,,SOLIHULL_20181003,181003150447,6840,,41828,73.78057861328101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,11,14,15,22,31,31,39,53,0,91,84,89,91,106,90,62,37,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9657,19280,4.844970703125,"52.408861,-1.825003",2018-10-27 18:45:00+00:00,,,,,,,521,220,800044,1989-03-03 18:45:00,1
181027191530,,SOLIHULL_20181003,181003150447,6777,,41300,72.77349853515601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,19,12,29,37,58,74,98,0,83,69,89,87,89,50,36,31,7,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11337,19288,4.8664208984375,"52.408861,-1.825003",2018-10-27 19:00:00+00:00,,,,,,,521,220,800044,1989-03-03 19:00:00,1
181027193030,,SOLIHULL_20181003,181003150447,6772,,41004,72.20892333984399,1,0,0,0,0,0,0,0,0,0,0,0,8,0,7,2,7,3,4,7,6,4,8,7,0,6,11,9,9,22,31,42,50,62,64,0,78,70,62,70,80,65,43,37,11,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7521,19300,4.8985961914062,"52.408861,-1.825003",2018-10-27 19:15:00+00:00,,,,,,,521,220,800044,1989-03-03 19:15:00,1
181027194529,,SOLIHULL_20181003,181003150447,6669,,40544,71.33154296875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,9,14,15,12,0,20,10,13,25,28,45,59,50,59,64,0,57,63,90,65,70,47,35,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666,19304,4.9093212890625,"52.408861,-1.825003",2018-10-27 19:30:00+00:00,,,,,,,521,220,800044,1989-03-03 19:30:00,1
181027200033,,SOLIHULL_20181003,181003150447,6690,,39732,69.78277587890601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,3,3,7,10,0,15,19,20,37,45,62,48,49,59,71,0,77,72,62,63,54,30,36,24,12,2,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7575,19256,4.7806201171875,"52.408861,-1.825003",2018-10-27 19:45:00+00:00,,,,,,,521,220,800044,1989-03-03 19:45:00,1
181027201531,,SOLIHULL_20181003,181003150447,6707,,39876,70.05743408203101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,9,12,15,0,13,10,12,23,32,46,50,54,68,87,0,59,68,70,63,67,46,33,23,13,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8133,19168,4.54466796875,"52.408861,-1.825003",2018-10-27 20:00:00+00:00,,,,,,,521,220,800044,1989-03-03 20:00:00,1
181027203031,,SOLIHULL_20181003,181003150447,6716,,40060,70.40838623046899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,1,3,0,10,15,12,27,26,41,60,59,73,75,0,71,71,79,66,81,45,30,23,14,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320,19064,4.2658154296875,"52.408861,-1.825003",2018-10-27 20:15:00+00:00,,,,,,,521,220,800044,1989-03-03 20:15:00,1
181027204530,,SOLIHULL_20181003,181003150447,6637,,40028,70.34735107421899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,9,17,9,12,17,11,0,15,17,28,28,22,43,51,51,66,61,0,64,67,74,68,56,32,30,11,3,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6270,18992,4.072763671875,"52.408861,-1.825003",2018-10-27 20:30:00+00:00,,,,,,,521,220,800044,1989-03-03 20:30:00,1
181027210143,,SOLIHULL_20181003,181003150447,6651,,40232,70.736450195312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,11,9,16,11,14,0,14,19,20,24,33,45,38,58,46,63,0,59,71,87,77,55,42,32,12,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,19004,4.1049389648437,"52.408861,-1.825003",2018-10-27 20:45:00+00:00,,,,,,,521,220,800044,1989-03-03 20:45:00,1
181027211534,,SOLIHULL_20181003,181003150447,6620,,40272,70.812744140625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,20,23,13,23,17,16,14,0,25,18,16,32,26,34,51,46,43,52,0,64,63,64,61,56,48,26,10,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6990,19024,4.158564453125,"52.408861,-1.825003",2018-10-27 21:00:00+00:00,,,,,,,521,220,800044,1989-03-03 21:00:00,1
181027213031,,SOLIHULL_20181003,181003150447,6572,,40324,70.91192626953101,3,0,0,0,0,0,0,0,0,0,0,1,7,0,4,5,4,8,10,14,14,16,14,23,0,16,20,31,28,27,39,49,57,64,70,0,73,65,65,67,35,32,24,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321,19024,4.158564453125,"52.408861,-1.825003",2018-10-27 21:15:00+00:00,,,,,,,521,220,800044,1989-03-03 21:15:00,1
181027221529,,SOLIHULL_20181003,181003150447,6659,,40360,70.980590820312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,14,20,13,20,0,18,27,18,32,30,50,33,43,53,55,0,67,84,78,58,64,45,19,12,5,1,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5346,18956,3.9762377929687,"52.408861,-1.825003",2018-10-27 21:30:00+00:00,,,,,,,521,220,800044,1989-03-03 21:30:00,1
181027221529,,SOLIHULL_20181003,181003150447,6662,,40480,71.20947265625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,11,13,15,4,12,21,21,0,20,19,22,25,30,38,41,38,48,59,0,69,53,70,84,61,56,28,18,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929,18896,3.815361328125,"52.408861,-1.825003",2018-10-27 21:45:00+00:00,,,,,,,521,220,800044,1989-03-03 21:45:00,1
181027221529,,SOLIHULL_20181003,181003150447,6553,,40708,71.64434814453101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,10,14,12,16,13,24,24,0,19,28,25,29,26,48,44,63,60,68,0,66,60,73,43,46,39,15,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268,18856,3.7081103515625,"52.408861,-1.825003",2018-10-27 22:00:00+00:00,,,,,,,521,220,800044,1989-03-03 22:00:00,1
181027223031,,SOLIHULL_20181003,181003150447,6540,,40932,72.07159423828101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,14,16,16,17,16,21,13,0,11,28,25,28,44,42,56,55,67,66,0,66,73,66,45,34,21,12,10,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7002,18816,3.600859375,"52.408861,-1.825003",2018-10-27 22:15:00+00:00,,,,,,,521,220,800044,1989-03-03 22:15:00,1
181027224530,,SOLIHULL_20181003,181003150447,6539,,41332,72.83453369140601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,10,15,13,18,23,28,29,0,23,26,34,29,43,48,43,66,66,64,0,53,58,35,39,43,29,15,17,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,18732,3.3756323242187,"52.408861,-1.825003",2018-10-27 22:30:00+00:00,,,,,,,521,220,800044,1989-03-03 22:30:00,1
181027230046,,SOLIHULL_20181003,181003150447,6484,,41864,73.849243164062,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,18,19,28,22,34,37,24,39,0,24,31,40,26,31,40,39,50,46,60,0,48,46,32,44,21,25,19,11,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7011,18648,3.1504052734375,"52.408861,-1.825003",2018-10-27 22:45:00+00:00,,,,,,,521,220,800044,1989-03-03 22:45:00,1
181027233029,,SOLIHULL_20181003,181003150447,6524,,42556,75.16912841796899,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,24,22,16,21,14,20,31,0,33,40,33,31,25,57,45,46,50,57,0,72,50,46,39,40,27,20,7,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7218,18540,2.8608276367187,"52.408861,-1.825003",2018-10-27 23:00:00+00:00,,,,,,,521,220,800044,1989-03-03 23:00:00,1
181027233029,,SOLIHULL_20181003,181003150447,6604,,43344,76.672119140625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,19,16,12,16,10,18,19,0,25,33,34,45,51,63,56,68,61,59,0,50,45,37,30,35,27,19,7,6,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,18460,2.6463256835938003,"52.408861,-1.825003",2018-10-27 23:15:00+00:00,,,,,,,521,220,800044,1989-03-03 23:15:00,1
181027234531,,SOLIHULL_20181003,181003150447,6378,,43912,77.755493164062,1,0,0,0,0,0,0,0,0,0,0,8,17,0,26,29,44,29,35,25,25,29,25,33,0,29,30,29,23,25,29,37,48,42,46,0,44,45,38,36,27,26,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6135,18404,2.4961743164062002,"52.408861,-1.825003",2018-10-27 23:30:00+00:00,,,,,,,521,220,800044,1989-03-03 23:30:00,1
181028000030,,SOLIHULL_20181003,181003150447,6284,,44524,78.92279052734399,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50,52,45,50,54,31,33,23,25,22,0,14,33,17,39,24,28,34,49,45,41,0,37,39,36,31,21,11,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,18364,2.3889233398437004,"52.408861,-1.825003",2018-10-27 23:45:00+00:00,,,,,,,521,220,800044,1989-03-03 23:45:00,1
181028001531,,SOLIHULL_20181003,181003150447,6317,,45140,80.09771728515601,1,0,0,0,0,0,0,0,0,0,4,37,37,0,58,46,34,31,34,21,24,18,28,17,0,24,25,26,26,29,34,37,45,52,36,0,39,37,36,15,16,10,9,5,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7368,18336,2.31384765625,"52.408861,-1.825003",2018-10-28 00:00:00+00:00,,,,,,,521,220,800044,1989-03-04 00:00:00,1
181028003031,,SOLIHULL_20181003,181003150447,6392,,45488,80.761474609375,1,0,0,0,0,0,0,0,0,0,9,17,19,0,34,22,40,24,25,31,23,26,27,20,0,23,27,30,20,35,32,39,47,43,47,0,51,31,46,40,27,19,16,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6999,18316,2.2602221679687,"52.408861,-1.825003",2018-10-28 00:15:00+00:00,,,,,,,521,220,800044,1989-03-04 00:15:00,1
181028004534,,SOLIHULL_20181003,181003150447,6248,,45912,81.570190429688,1,0,0,0,0,0,0,0,0,0,23,22,25,0,31,35,23,20,29,33,25,21,28,36,0,36,31,41,30,35,41,43,42,41,49,0,38,30,24,28,21,6,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,18292,2.1958715820312,"52.408861,-1.825003",2018-10-28 00:30:00+00:00,,,,,,,521,220,800044,1989-03-04 00:30:00,1
181028010030,,SOLIHULL_20181003,181003150447,6318,,46732,83.13421630859399,1,0,0,0,0,0,0,0,0,2,40,58,61,0,63,39,28,29,18,32,37,18,26,26,0,27,20,29,18,21,39,24,30,32,30,0,35,30,26,14,9,11,2,8,0,10,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6438,18268,2.1315209960937,"52.408861,-1.825003",2018-10-28 00:45:00+00:00,,,,,,,521,220,800044,1989-03-04 00:45:00,1
181028011536,,SOLIHULL_20181003,181003150447,6080,,47408,84.423583984375,1,0,0,0,0,0,0,0,0,4,21,28,68,0,67,42,36,54,44,34,39,39,26,32,0,27,26,22,33,20,23,21,35,30,26,0,17,23,15,16,17,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,18252,2.0886206054686998,"52.408861,-1.825003",2018-10-28 01:00:00+00:00,,,,,,,521,220,800044,1989-03-04 01:00:00,1
181028014531,,SOLIHULL_20181003,181003150447,6175,,47772,85.11785888671899,1,0,0,0,0,0,0,0,0,0,0,23,58,0,54,44,67,54,30,23,21,27,34,29,0,25,27,21,25,28,40,31,42,29,29,0,30,28,23,21,16,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5226,18272,2.14224609375,"52.408861,-1.825003",2018-10-28 01:15:00+00:00,,,,,,,521,220,800044,1989-03-04 01:15:00,1
181028014531,,SOLIHULL_20181003,181003150447,6067,,47468,84.53802490234399,1,0,0,0,0,0,0,0,0,0,24,40,76,0,70,51,41,45,27,16,26,24,19,34,0,31,31,17,28,25,41,37,32,34,31,0,27,21,13,9,15,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006,18304,2.228046875,"52.408861,-1.825003",2018-10-28 01:30:00+00:00,,,,,,,521,220,800044,1989-03-04 01:30:00,1
181028020034,,SOLIHULL_20181003,181003150447,5990,,47628,84.84320068359399,1,0,0,0,0,0,0,0,1,31,98,90,87,0,49,46,37,27,27,22,30,18,25,19,0,27,12,27,27,21,19,25,24,25,15,0,10,11,12,13,10,4,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4335,18340,2.3245727539062004,"52.408861,-1.825003",2018-10-28 01:45:00+00:00,,,,,,,521,220,800044,1989-03-04 01:45:00,1
181028021529,,SOLIHULL_20181003,181003150447,6079,,48032,85.61376953125,1,0,0,0,0,0,0,0,35,88,88,72,50,0,34,26,25,23,22,12,36,19,13,23,0,15,28,20,22,17,23,19,21,27,19,0,30,30,19,15,15,4,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,18392,2.4639990234375,"52.408861,-1.825003",2018-10-28 02:00:00+00:00,,,,,,,521,220,800044,1989-03-04 02:00:00,1
181028023031,2108.0,SOLIHULL_20181003,181003150447,5996,,48836,87.14727783203101,1,0,0,0,0,0,0,0,0,10,21,120,78,0,58,27,32,37,28,23,29,27,28,27,0,33,26,22,24,35,31,26,36,15,28,0,20,20,12,9,6,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188,18504,2.7643017578125,"52.408861,-1.825003",2018-10-28 02:15:00+00:00,CNB,86.0,3798.0,110.0,3.0,2108.0,521,220,800044,1989-03-04 02:15:00,1
181028024532,,SOLIHULL_20181003,181003150447,5871,,49276,87.98651123046899,0,0,0,0,0,0,0,0,12,22,115,94,88,0,58,42,35,21,22,24,27,29,29,23,0,27,21,17,20,9,17,20,22,25,20,0,11,15,13,6,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806,18648,3.1504052734375,"52.408861,-1.825003",2018-10-28 02:30:00+00:00,,,,,,,521,220,800044,1989-03-04 02:30:00,1
181028031530,,SOLIHULL_20181003,181003150447,5898,,49252,87.94073486328101,0,0,0,0,0,0,0,0,8,75,61,62,69,0,44,46,39,34,18,37,32,25,23,29,0,22,27,32,33,17,24,22,17,21,26,0,14,11,11,6,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,18752,3.4292578125,"52.408861,-1.825003",2018-10-28 02:45:00+00:00,,,,,,,521,220,800044,1989-03-04 02:45:00,1
181028031530,,SOLIHULL_20181003,181003150447,5765,,49272,87.978881835938,0,0,0,0,0,0,0,0,8,39,62,111,111,0,80,62,43,37,35,17,29,20,19,20,0,12,20,19,18,11,17,16,9,10,17,0,15,12,14,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,18868,3.7402856445312,"52.408861,-1.825003",2018-10-28 03:00:00+00:00,,,,,,,521,220,800044,1989-03-04 03:00:00,1
181028033032,,SOLIHULL_20181003,181003150447,5855,,49268,87.97125244140601,0,0,0,0,0,0,0,0,0,35,91,108,84,0,54,50,44,31,22,24,20,24,20,16,0,25,20,20,19,24,27,17,25,23,19,0,19,12,8,6,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,18956,3.9762377929687,"52.408861,-1.825003",2018-10-28 03:15:00+00:00,,,,,,,521,220,800044,1989-03-04 03:15:00,1
181028034530,,SOLIHULL_20181003,181003150447,5871,,49264,87.963623046875,0,0,0,0,0,0,0,0,5,25,71,70,59,0,51,52,37,44,42,37,39,33,28,25,0,24,19,24,28,19,21,19,16,22,24,0,18,11,18,11,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,18988,4.0620385742186995,"52.408861,-1.825003",2018-10-28 03:30:00+00:00,,,,,,,521,220,800044,1989-03-04 03:30:00,1
